"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1718,NA,NA,"Corynebacterium glutamicum AR1","coding genes",2760,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1454006,NA,NA,"Siansivirga zeaxanthinifaciens","coding genes",2761,"Kegg","igc","usually","high",NA,"strain","Siansivirga zeaxanthinifaciens",762954,"species"
393127,NA,NA,"Listeria monocytogenes Finland 1998","coding genes",2762,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
264731,NA,NA,"Prevotella ruminicola","coding genes",2763,"Kegg","igc","usually","high",NA,"strain","Prevotella ruminicola",839,"species"
321967,NA,NA,"Lactobacillus paracasei ATCC 334","coding genes",2764,"Kegg","igc","usually","high",NA,"strain","Lacticaseibacillus paracasei",1597,"species"
666681,NA,NA,"Methylotenera versatilis","coding genes",2764,"Kegg","igc","usually","high",NA,"strain","Methylotenera versatilis",1055487,"species"
515620,NA,NA,"Eubacterium eligens","coding genes",2765,"Kegg","igc","usually","high",NA,"strain","Lachnospira eligens",39485,"species"
471855,NA,NA,"Slackia heliotrinireducens","coding genes",2765,"Kegg","igc","usually","high",NA,"strain","Slackia heliotrinireducens",84110,"species"
568819,NA,NA,"Listeria monocytogenes CLIP 80459","coding genes",2766,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
243275,NA,NA,"Treponema denticola","coding genes",2767,"Kegg","igc","usually","high",NA,"strain","Treponema denticola",158,"species"
93061,NA,NA,"Staphylococcus aureus subsp. aureus NCTC8325","coding genes",2767,"Kegg","igc","usually","high",NA,"strain","Staphylococcus aureus",1280,"species"
1718,NA,NA,"Corynebacterium glutamicum B253","coding genes",2767,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1104322,NA,NA,"Lactococcus lactis subsp. cremoris A76","coding genes",2769,"Kegg","igc","usually","high",NA,"strain","Lactococcus cremoris",1359,"species"
198467,NA,NA,"Anoxybacillus gonensis","coding genes",2769,"Kegg","igc","usually","high",NA,"species","Anoxybacillus",150247,"genus"
1028416,NA,NA,"Psychrobacter sp. DAB_AL43B","coding genes",2769,"Kegg","igc","usually","high",NA,"species","Psychrobacter",497,"genus"
1639,NA,NA,"Listeria monocytogenes NE dc2014","coding genes",2770,"Kegg","igc","usually","high",NA,"species","Listeria",1637,"genus"
649756,NA,NA,"Anaerostipes hadrus","coding genes",2771,"Kegg","igc","usually","high",NA,"species","Anaerostipes",207244,"genus"
1529069,NA,NA,"Polaribacter sp. BM10","coding genes",2771,"Kegg","igc","usually","high",NA,"species","Polaribacter",52959,"genus"
1087448,NA,NA,"Exiguobacterium antarcticum","coding genes",2772,"Kegg","igc","usually","high",NA,"strain","Exiguobacterium antarcticum",132920,"species"
1690485,NA,NA,"Betaproteobacteria bacterium UKL13-2","coding genes",2772,"Kegg","igc","usually","high",NA,"species","Betaproteobacteria",28216,"class"
1457190,NA,NA,"Listeria ivanovii WSLC3009","coding genes",2773,"Kegg","igc","usually","high",NA,"strain","Listeria ivanovii",1638,"species"
361183,NA,NA,"Altererythrobacter epoxidivorans","coding genes",2773,"Kegg","igc","usually","high",NA,"species","Altererythrobacter",361177,"genus"
386043,NA,NA,"Listeria welshimeri","coding genes",2774,"Kegg","igc","usually","high",NA,"strain","Listeria welshimeri",1643,"species"
29542,NA,NA,"Pelobacter acetylenicus","coding genes",2774,"Kegg","igc","usually","high",NA,"species","Syntrophotalea",2812025,"genus"
1639,NA,NA,"Listeria monocytogenes CFSAN006122","coding genes",2776,"Kegg","igc","usually","high",NA,"species","Listeria",1637,"genus"
1842532,NA,NA,"Pelobacter sp. SFB93","coding genes",2777,"Kegg","igc","usually","high",NA,"species","Syntrophotalea",2812025,"genus"
1291379,NA,NA,"Treponema pedis","coding genes",2778,"Kegg","igc","usually","high",NA,"strain","Treponema pedis",409322,"species"
359787,NA,NA,"Staphylococcus aureus subsp. aureus JH1 (MRSA/VSSA)","coding genes",2780,"Kegg","igc","usually","high",NA,"strain","Staphylococcus aureus",1280,"species"
537973,NA,NA,"Lactobacillus paracasei subsp. paracasei 8700:2","coding genes",2781,"Kegg","igc","usually","high",NA,"strain","Lacticaseibacillus paracasei",1597,"species"
889378,NA,NA,"Spirochaeta africana","coding genes",2782,"Kegg","igc","usually","high",NA,"strain","Spirochaeta africana",46355,"species"
1094508,NA,NA,"Thermoanaerobacterium saccharolyticum","coding genes",2783,"Kegg","igc","usually","high",NA,"strain","Thermoanaerobacterium saccharolyticum",28896,"species"
679926,NA,NA,"Methanolacinia petrolearia","coding genes",2785,"Kegg","igc","usually","high",NA,"strain","Methanolacinia petrolearia",54120,"species"
1718,NA,NA,"Corynebacterium glutamicum ATCC 21831","coding genes",2785,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
1310161,NA,NA,"Corynebacterium glutamicum MB001","coding genes",2787,"Kegg","igc","usually","high",NA,"strain","Corynebacterium glutamicum",1718,"species"
765952,NA,NA,"Parachlamydia acanthamoebae","coding genes",2788,"Kegg","igc","usually","high",NA,"strain","Parachlamydia acanthamoebae",83552,"species"
744872,NA,NA,"Treponema caldarium","coding genes",2789,"Kegg","igc","usually","high",NA,"strain","Treponema caldarium",215591,"species"
1633874,NA,NA,"Acetobacter sp. SLV-7","coding genes",2789,"Kegg","igc","usually","high",NA,"species","Acetobacter",434,"genus"
871738,NA,NA,"Dehalobacter restrictus","coding genes",2790,"Kegg","igc","usually","high",NA,"strain","Dehalobacter restrictus",55583,"species"
1662285,NA,NA,"Methylophilus sp. TWE2","coding genes",2791,"Kegg","igc","usually","high",NA,"species","Methylophilus",16,"genus"
1112,NA,NA,"Porphyrobacter neustonensis","coding genes",2793,"Kegg","igc","usually","high",NA,"species","Erythrobacter",1041,"genus"
1702221,NA,NA,"Faecalibaculum rodentium","coding genes",2794,"Kegg","igc","usually","high",NA,"species","Faecalibaculum",1729679,"genus"
1610493,NA,NA,"Tessaracoccus flavus","coding genes",2794,"Kegg","igc","usually","high",NA,"species","Tessaracoccus",72763,"genus"
1126011,NA,NA,"Listeria monocytogenes 07PF0776","coding genes",2797,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
709032,NA,NA,"Sulfuricurvum kujiense","coding genes",2798,"Kegg","igc","usually","high",NA,"strain","Sulfuricurvum kujiense",148813,"species"
657313,NA,NA,"Ruminococcus torques","coding genes",2798,"Kegg","igc","usually","high",NA,"strain","[Ruminococcus] torques",33039,"species"
1486034,NA,NA,"Lacinutrix venerupis","coding genes",2801,"Kegg","igc","usually","high",NA,"species","Lacinutrix",291183,"genus"
348780,NA,NA,"Natronomonas pharaonis","coding genes",2802,"Kegg","igc","usually","high",NA,"strain","Natronomonas pharaonis",2257,"species"
1340425,NA,NA,"Geobacter anodireducens","coding genes",2802,"Kegg","igc","usually","high",NA,"species","Geobacter",28231,"genus"
1196095,NA,NA,"Gilliamella apicola","coding genes",2803,"Kegg","igc","usually","high",NA,"species","Gilliamella",1193503,"genus"
323848,NA,NA,"Nitrosospira multiformis","coding genes",2805,"Kegg","igc","usually","high",NA,"strain","Nitrosospira multiformis",1231,"species"
1678129,NA,NA,"Limnohabitans sp. 103DPR2","coding genes",2805,"Kegg","igc","usually","high",NA,"species","Limnohabitans",665874,"genus"
663951,NA,NA,"Staphylococcus aureus subsp. aureus TW20 (MRSA)","coding genes",2808,"Kegg","igc","usually","high",NA,"strain","Staphylococcus aureus",1280,"species"
526224,NA,NA,"Brachyspira murdochii","coding genes",2809,"Kegg","igc","usually","high",NA,"strain","Brachyspira murdochii",84378,"species"
1285583,NA,NA,"Corynebacterium casei","coding genes",2809,"Kegg","igc","usually","high",NA,"strain","Corynebacterium casei",160386,"species"
1303518,NA,NA,"Chthonomonas calidirosea","coding genes",2811,"Kegg","igc","usually","high",NA,"strain","Chthonomonas calidirosea",454171,"species"
393133,NA,NA,"Listeria monocytogenes 10403S","coding genes",2814,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
273063,NA,NA,"Sulfolobus tokodaii","coding genes",2816,"Kegg","igc","usually","high",NA,"strain","Sulfurisphaera tokodaii",111955,"species"
593750,NA,NA,"Methanoregula formicica","coding genes",2816,"Kegg","igc","usually","high",NA,"strain","Methanoregula formicica",882104,"species"
1097677,NA,NA,"Clavibacter michiganensis subsp. nebraskensis","coding genes",2817,"Kegg","igc","usually","high",NA,"strain","Clavibacter michiganensis",28447,"species"
1985873,NA,NA,"Sulfuriferula sp. AH1","coding genes",2817,"Kegg","igc","usually","high",NA,"species","Sulfuriferula",1778653,"genus"
585425,NA,NA,"Synechococcus sp. KORDI-52","coding genes",2820,"Kegg","igc","usually","high",NA,"species","Synechococcus",1129,"genus"
265669,NA,NA,"Listeria monocytogenes F2365","coding genes",2821,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
882094,NA,NA,"Listeria monocytogenes L312","coding genes",2821,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
29410,NA,NA,"Synechococcus sp. WH 8103","coding genes",2822,"Kegg","igc","usually","high",NA,"species","Synechococcus",1129,"genus"
1089553,NA,NA,"Thermacetogenium phaeum","coding genes",2824,"Kegg","igc","usually","high",NA,"strain","Thermacetogenium phaeum",85874,"species"
1457188,NA,NA,"Listeria monocytogenes WSLC1042","coding genes",2824,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
1113728,NA,NA,"Alcanivorax sp. NBRC 101098","coding genes",2824,"Kegg","igc","usually","high",NA,"species","Alcanivorax",59753,"genus"
202752,NA,NA,"Listeria ivanovii subsp. londoniensis WSLC 30151","coding genes",2825,"Kegg","igc","usually","high",NA,"subspecies","Listeria ivanovii",1638,"species"
1652495,NA,NA,"Corynebacterium crudilactis","coding genes",2825,"Kegg","igc","usually","high",NA,"species","Corynebacterium",1716,"genus"
380394,NA,NA,"Acidithiobacillus ferrooxidans ATCC 53993","coding genes",2826,"Kegg","igc","usually","high",NA,"strain","Acidithiobacillus ferrooxidans",920,"species"
879090,NA,NA,"Listeria monocytogenes SLCC7179","coding genes",2826,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
292415,NA,NA,"Thiobacillus denitrificans","coding genes",2827,"Kegg","igc","usually","high",NA,"strain","Thiobacillus denitrificans",36861,"species"
1104324,NA,NA,"Pyrobaculum ferrireducens","coding genes",2827,"Kegg","igc","usually","high",NA,"species","Pyrobaculum",2276,"genus"
1316933,NA,NA,"Lactobacillus rhamnosus LOCK900","coding genes",2827,"Kegg","igc","usually","high",NA,"strain","Lacticaseibacillus rhamnosus",47715,"species"
160492,NA,NA,"Xylella fastidiosa 9a5c","coding genes",2832,"Kegg","igc","usually","high",NA,"strain","Xylella fastidiosa",2371,"species"
491915,NA,NA,"Anoxybacillus flavithermus","coding genes",2832,"Kegg","igc","usually","high",NA,"strain","Anoxybacillus flavithermus",33934,"species"
525904,NA,NA,"Thermobaculum terrenum","coding genes",2832,"Kegg","igc","usually","high",NA,"strain","Thermobaculum terrenum",166501,"species"
309807,NA,NA,"Salinibacter ruber DSM 13855","coding genes",2833,"Kegg","igc","usually","high",NA,"strain","Salinibacter ruber",146919,"species"
1226968,NA,NA,"Azospirillum humicireducens","coding genes",2833,"Kegg","igc","usually","high",NA,"species","Azospirillum",191,"genus"
498216,NA,NA,"Lactobacillus casei Zhang","coding genes",2835,"Kegg","igc","usually","high",NA,"strain","Lacticaseibacillus casei",1582,"species"
698757,NA,NA,"Pyrobaculum oguniense","coding genes",2835,"Kegg","igc","usually","high",NA,"strain","Pyrobaculum oguniense",99007,"species"
350688,NA,NA,"Alkaliphilus oremlandii","coding genes",2836,"Kegg","igc","usually","high",NA,"strain","Alkaliphilus oremlandii",461876,"species"
292563,NA,NA,"Cyanobacterium stanieri","coding genes",2837,"Kegg","igc","usually","high",NA,"strain","Cyanobacterium stanieri",102235,"species"
762570,NA,NA,"Rhodothermus marinus SG0.5JP17-172","coding genes",2838,"Kegg","igc","usually","high",NA,"strain","Rhodothermus marinus",29549,"species"
1230340,NA,NA,"Listeria monocytogenes serotype 4b LL195","coding genes",2838,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
1909732,NA,NA,"Tessaracoccus sp. T2.5-30","coding genes",2838,"Kegg","igc","usually","high",NA,"species","Tessaracoccus",72763,"genus"
1191523,NA,NA,"Melioribacter roseus","coding genes",2840,"Kegg","igc","usually","high",NA,"strain","Melioribacter roseus",1134405,"species"
1076588,NA,NA,"Thiolapillus brandeum","coding genes",2841,"Kegg","igc","usually","high",NA,"species","Thiolapillus",1608298,"genus"
1128398,NA,NA,"Gottschalkia acidurici","coding genes",2842,"Kegg","igc","usually","high",NA,"strain","Gottschalkia acidurici",1556,"species"
1896196,NA,NA,"Porphyrobacter sp. LM 6","coding genes",2842,"Kegg","igc","usually","high",NA,"species","Porphyrobacter",1111,"genus"
1201292,NA,NA,"Enterococcus faecalis ATCC 29212","coding genes",2844,"Kegg","igc","usually","high",NA,"strain","Enterococcus faecalis",1351,"species"
1658671,NA,NA,"Arsenicicoccus sp. oral taxon 190","coding genes",2844,"Kegg","igc","usually","high",NA,"species","Arsenicicoccus",267408,"genus"
1720344,NA,NA,"Psychrobacter sp. AntiMn-1","coding genes",2844,"Kegg","igc","usually","high",NA,"species","Psychrobacter",497,"genus"
1231072,NA,NA,"Clostridium tetani 12124569","coding genes",2845,"Kegg","igc","usually","high",NA,"strain","Clostridium tetani",1513,"species"
1519377,NA,NA,"Geobacillus sp. LC300","coding genes",2847,"Kegg","igc","usually","high",NA,"species","Geobacillus",129337,"genus"
944547,NA,NA,"Arcobacter sp. L","coding genes",2848,"Kegg","igc","usually","high",NA,"species","Arcobacteraceae",2808963,"family"
1334565,NA,NA,"Listeria monocytogenes EGD","coding genes",2848,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
74547,NA,NA,"Prochlorococcus marinus MIT 9313","coding genes",2850,"Kegg","igc","usually","high",NA,"strain","Prochlorococcus marinus",1219,"species"
990316,NA,NA,"Methanosaeta concilii","coding genes",2850,"Kegg","igc","usually","high",NA,"strain","Methanothrix soehngenii",2223,"species"
396595,NA,NA,"Thioalkalivibrio sp. K90mix","coding genes",2855,"Kegg","igc","usually","high",NA,"species","Thioalkalivibrio",106633,"genus"
309801,NA,NA,"Thermomicrobium roseum","coding genes",2859,"Kegg","igc","usually","high",NA,"strain","Thermomicrobium roseum",500,"species"
321332,NA,NA,"Synechococcus sp. JA-2-3B'a(2-13)","coding genes",2862,"Kegg","igc","usually","high",NA,"species","Synechococcus",1129,"genus"
518766,NA,NA,"Rhodothermus marinus DSM 4252","coding genes",2863,"Kegg","igc","usually","high",NA,"strain","Rhodothermus marinus",29549,"species"
187272,NA,NA,"Alkalilimnicola ehrlichii","coding genes",2865,"Kegg","igc","usually","high",NA,"strain","Alkalilimnicola ehrlichii",351052,"species"
1121362,NA,NA,"Corynebacterium halotolerans","coding genes",2865,"Kegg","igc","usually","high",NA,"strain","Corynebacterium halotolerans",225326,"species"
880072,NA,NA,"Desulfobacca acetoxidans","coding genes",2866,"Kegg","igc","usually","high",NA,"strain","Desulfobacca acetoxidans",60893,"species"
882096,NA,NA,"Listeria monocytogenes SLCC5850","coding genes",2866,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
33888,NA,NA,"Rathayibacter tritici","coding genes",2866,"Kegg","igc","usually","high",NA,"species","Rathayibacter",33886,"genus"
169963,NA,NA,"Listeria monocytogenes EGD-e","coding genes",2867,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
882095,NA,NA,"Listeria monocytogenes ATCC 19117","coding genes",2868,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
1632,NA,NA,"Lactobacillus oris","coding genes",2868,"Kegg","igc","usually","high",NA,"species","Limosilactobacillus",2742598,"genus"
697281,NA,NA,"Mahella australiensis","coding genes",2870,"Kegg","igc","usually","high",NA,"strain","Mahella australiensis",252966,"species"
1406863,NA,NA,"Staphylococcus aureus subsp. aureus Z172 (MRSA/VISA)","coding genes",2870,"Kegg","igc","usually","high",NA,"strain","Staphylococcus aureus",1280,"species"
59374,NA,NA,"Fibrobacter succinogenes","coding genes",2871,"Kegg","igc","usually","high",NA,"strain","Fibrobacter succinogenes",833,"species"
765869,NA,NA,"Bdellovibrio bacteriovorus W","coding genes",2871,"Kegg","igc","usually","high",NA,"strain","Bdellovibrio bacteriovorus",959,"species"
1034807,NA,NA,"Flavobacterium branchiophilum","coding genes",2872,"Kegg","igc","usually","high",NA,"strain","Flavobacterium branchiophilum",55197,"species"
1045858,NA,NA,"Brachyspira intermedia","coding genes",2872,"Kegg","igc","usually","high",NA,"strain","Brachyspira intermedia",84377,"species"
1226298,NA,NA,"Lactobacillus paracasei subsp. paracasei JCM 8130","coding genes",2872,"Kegg","igc","usually","high",NA,NA,NA,NA,NA
2017485,NA,NA,"Brachybacterium sp. VR2415","coding genes",2872,"Kegg","igc","usually","high",NA,"species","Brachybacterium",43668,"genus"
879088,NA,NA,"Listeria monocytogenes SLCC2378","coding genes",2874,"Kegg","igc","usually","high",NA,"strain","Listeria monocytogenes",1639,"species"
195103,NA,NA,"Clostridium perfringens ATCC 13124","coding genes",2876,"Kegg","igc","usually","high",NA,"strain","Clostridium perfringens",1502,"species"
1266844,NA,NA,"Acetobacter pasteurianus 386B","coding genes",2876,"Kegg","igc","usually","high",NA,"strain","Acetobacter pasteurianus",438,"species"
1288494,NA,NA,"Nitrosospira lacus","coding genes",2876,"Kegg","igc","usually","high",NA,"species","Nitrosospira",35798,"genus"
355277,NA,NA,"Leptospira borgpetersenii JB197","coding genes",2880,"Kegg","igc","usually","high",NA,"strain","Leptospira borgpetersenii",174,"species"
