"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Confidence_in_curation","Note","Strain","Rank","Parent_name","Parent_NCBI_ID","Parent_rank"
1861,NA,"","Geodermatophilus obscurus","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geodermatophilus",1860,"genus"
1861,NA,"","Geodermatophilus obscurus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geodermatophilus",1860,"genus"
526225,NA,"NC_013757","Geodermatophilus obscurus DSM 43160","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Geodermatophilus obscurus",1861,"species"
113653,NA,"","Geoglobus ahangari","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geoglobus",190818,"genus"
225196,NA,"","Geopsychrobacter electrodiphilus","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geopsychrobacter",271087,"genus"
225196,NA,"","Geopsychrobacter electrodiphilus","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geopsychrobacter",271087,"genus"
154116,NA,"","Georgenia","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Bogoriellaceae",145358,"family"
154117,NA,"","Georgenia muralis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Georgenia",154116,"genus"
213224,NA,"","Geothermobacter ehrlichii","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geothermobacter",213223,"genus"
1649452,NA,"","Geothermomicrobium","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Thermoactinomycetaceae",186824,"family"
44675,NA,"","Geothrix","obligately anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Holophagaceae",574976,"family"
44676,NA,"","Geothrix fermentans","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geothrix",44675,"genus"
28233,NA,"","Geotoga","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Petrotogaceae",1643949,"family"
46200,NA,"","Geovibrio","anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Deferribacteraceae",191394,"family"
1304888,NA,"","Geovibrio sp. L21-Ace-BES","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geovibrio",46200,"genus"
1304888,NA,"","Geovibrio sp. L21-Ace-BES","obligately aerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Geovibrio",46200,"genus"
1304888,NA,"","Geovibrio sp. L21-Ace-BES","obligately anaerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Geovibrio",46200,"genus"
180197,NA,"","Giesbergeria anulus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Giesbergeria",352449,"genus"
180194,NA,"","Giesbergeria giesbergeri","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Giesbergeria",352449,"genus"
314202,NA,"","Giesbergeria kuznetsovii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Giesbergeria",352449,"genus"
80883,NA,"","Giesbergeria sinuosa","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Giesbergeria",352449,"genus"
314200,NA,"","Giesbergeria voronezhensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Giesbergeria",352449,"genus"
244698,NA,"","Gillisia","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Flavobacteriaceae",49546,"family"
291190,NA,"","Gillisia hiemivivida","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gillisia",244698,"genus"
291192,NA,"","Gillisia illustrilutea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gillisia",244698,"genus"
195907,NA,"","Gillisia limnaea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gillisia",244698,"genus"
195907,NA,"","Gillisia limnaea","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gillisia",244698,"genus"
396005,NA,"","Gilvimarinus chinensis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gilvimarinus",940550,"genus"
89404,NA,"","Glaciecola","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Alteromonadaceae",72275,"family"
395568,NA,"","Glaciecola agarilytica","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
395568,NA,"","Glaciecola agarilytica","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
1128911,NA,"","Glaciecola arctica","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
368405,NA,"","Glaciecola chathamensis","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
368405,NA,"","Glaciecola chathamensis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
197222,NA,"","Glaciecola mesophila","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
300231,NA,"","Glaciecola nitratireducens","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Glaciecola",89404,"genus"
56807,NA,"","Glaciecola pallidula","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glaciecola",89404,"genus"
326544,NA,"","Glaciecola psychrophila","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Paraglaciecola",1621534,"genus"
56804,NA,"","Glaciecola punicea","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glaciecola",89404,"genus"
983545,NA,"NC_015497, NC_015498","Glaciecola sp. 4H-3-7+YE-5","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"species","Glaciecola",89404,"genus"
983545,NA,"","Glaciecola sp. 4H-3-7+YE-5","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Glaciecola",89404,"genus"
501022,NA,"","Glaciibacter","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae",85023,"family"
501023,NA,"","Glaciibacter superstes","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Glaciibacter",501022,"genus"
1649454,NA,"","Glaciihabitans","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Microbacteriaceae",85023,"family"
1229971,NA,"","Glaciimonas singularis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glaciimonas",1229970,"genus"
13075,NA,"","Globicatella","facultatively anaerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Aerococcaceae",186827,"family"
136093,NA,"","Globicatella sulfidifaciens","microaerophilic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Globicatella",13075,"genus"
1173026,NA,"","Gloeocapsa sp. PCC 7428","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gloeocapsa",102231,"genus"
89583,NA,"","Gluconacetobacter","obligately aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acetobacteraceae",433,"family"
142834,NA,"","Gluconacetobacter azotocaptans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
33996,NA,"","Gluconacetobacter diazotrophicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
33996,NA,"","Gluconacetobacter diazotrophicus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
272568,NA,"NC_010123, NC_010124, NC_010125, NC_011365, NC_011367","Gluconacetobacter diazotrophicus PAl 5","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gluconacetobacter diazotrophicus",33996,"species"
66229,NA,"","Gluconacetobacter intermedius","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Komagataeibacter",1434011,"genus"
112140,NA,"","Gluconacetobacter johannae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
89584,NA,"","Gluconacetobacter liquefaciens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
92759,NA,"","Gluconacetobacter sacchari","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
1004836,NA,"","Gluconacetobacter sp. SXCC-1","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconacetobacter",89583,"genus"
441,NA,"","Gluconobacter","obligately aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Acetobacteraceae",433,"family"
1379734,NA,"","Gluconobacter cerevisiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
38307,NA,"","Gluconobacter cerinus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
38308,NA,"","Gluconobacter frateurii","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
479935,NA,"","Gluconobacter morbifer","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
442,NA,"","Gluconobacter oxydans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
442,NA,"","Gluconobacter oxydans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
290633,NA,"NC_006672, NC_006673, NC_006674, NC_006675, NC_006676, NC_006677","Gluconobacter oxydans 621H","aerobic",TRUE,"BacMap","unknown","always","high",NA,NA,"strain","Gluconobacter oxydans",442,"species"
574987,NA,"","Gluconobacter sphaericus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
257438,NA,"","Gluconobacter thailandicus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
257438,NA,"","Gluconobacter thailandicus","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
257438,NA,"","Gluconobacter thailandicus","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gluconobacter",441,"genus"
225894,NA,"","Glutamicibacter ardleyensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
256701,NA,"","Glutamicibacter arilaitensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
256702,NA,"","Glutamicibacter bergerei","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
162496,NA,"","Glutamicibacter creatinolyticus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
257984,NA,"","Glutamicibacter mysorens","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
37929,NA,"","Glutamicibacter nicotianae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
37930,NA,"","Glutamicibacter protophormiae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
43667,NA,"","Glutamicibacter uratoxydans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glutamicibacter",1742989,"genus"
58113,NA,"","Glycomyces","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Glycomycetaceae",85034,"family"
380244,NA,"","Glycomyces sambucus","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Glycomyces",58113,"genus"
334857,NA,"","Goodfellowiella","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Pseudonocardiaceae",2070,"family"
2053,NA,"","Gordonia","aerobic",TRUE,"Bergey's Manual","exp","always","high",NA,NA,"genus","Gordoniaceae",85026,"family"
36820,NA,"","Gordonia aichiensis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gordonia",2053,"genus"
36820,NA,"","Gordonia aichiensis","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
36820,NA,"","Gordonia aichiensis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
84096,NA,"","Gordonia alkanivorans","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gordonia",2053,"genus"
84096,NA,"","Gordonia alkanivorans","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
84096,NA,"","Gordonia alkanivorans","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
84096,NA,"","Gordonia alkanivorans","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
36821,NA,"","Gordonia amarae","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gordonia",2053,"genus"
36821,NA,"","Gordonia amarae","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
36821,NA,"","Gordonia amarae","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
89053,NA,"","Gordonia amicalis","aerobic",TRUE,"https://github.com/bacteria-archaea-traits/bacteria-archaea-traits/tree/master/output/prepared_data","unknown","always","medium",NA,NA,"species","Gordonia",2053,"genus"
89053,NA,"","Gordonia amicalis","facultatively anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
89053,NA,"","Gordonia amicalis","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
89053,NA,"","Gordonia amicalis","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
263909,NA,"","Gordonia araii","obligately aerobic",TRUE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
263909,NA,"","Gordonia araii","obligately anaerobic",FALSE,"ProTraits","igc","always","medium",NA,NA,"species","Gordonia",2053,"genus"
